	num_hrefs	num_imgs	num_videos	num_keywords	is_weekend	global_rate_positive_words	title_subjectivity	channel	shares
7295	7.0	16.0	1.0	6.0	0.0	0.0491266375546	0.45454545454499995	entertainment	2000
7296	10.0	16.0	0.0	7.0	0.0	0.058176100628899996	0.45454545454499995	entertainment	954
7297	8.0	1.0	0.0	10.0	0.0	0.03861003861	0.4	entertainment	1000
7298	8.0	1.0	0.0	7.0	0.0	0.0467445742905	0.5	entertainment	701
7299	3.0	11.0	0.0	10.0	0.0	0.024861878453000003	0.9	world	3600
7300	11.0	1.0	0.0	6.0	0.0	0.05666666666669999	0.5	world	579
7301	8.0	1.0	0.0	9.0	0.0	0.0259965337955	0.0	world	3600
7302	2.0	0.0	1.0	4.0	0.0	0.0314960629921	0.5	business	1500
7303	5.0	1.0	0.0	5.0	0.0	0.0344827586207	0.0	tech	871
7304	25.0	11.0	0.0	10.0	0.0	0.0454545454545	0.3	tech	2200
7305	13.0	1.0	0.0	9.0	0.0	0.0454545454545	0.0	tech	1200
7306	25.0	1.0	0.0	3.0	0.0	0.0665322580645	0.583333333333	world	740
7307	4.0	0.0	0.0	9.0	0.0	0.0344827586207	0.583333333333	world	1900
7308	4.0	1.0	0.0	6.0	0.0	0.036036036036	0.0	business	5100
7309	3.0	13.0	0.0	6.0	0.0	0.041860465116300004	0.0	tech	831
7310	4.0	1.0	1.0	4.0	0.0	0.04	0.5	world	1500
7311	5.0	0.0	10.0	9.0	0.0	0.0418410041841	1.0	lifestyle	23100
7312	7.0	0.0	26.0	6.0	0.0	0.056008146639499996	0.45454545454499995	lifestyle	1300
7313	6.0	0.0	11.0	5.0	0.0	0.0680272108844	0.0	lifestyle	783
7314	12.0	1.0	0.0	10.0	0.0	0.0261627906977	0.3	world	4700
7315	12.0	1.0	0.0	10.0	0.0	0.052427184466000004	0.5	business	392
7316	6.0	1.0	0.0	9.0	0.0	0.0492462311558	0.0	social_media	2400
7317	19.0	1.0	0.0	9.0	0.0	0.0691333982473	0.0	business	2500
7318	8.0	1.0	0.0	6.0	0.0	0.046511627906999996	0.395833333333	social_media	1700
7319	10.0	11.0	0.0	6.0	0.0	0.045592705167199994	0.35	social_media	4200
7320	4.0	1.0	0.0	7.0	0.0	0.05945945945949999	0.9	tech	7500
7321	7.0	1.0	0.0	7.0	0.0	0.0341614906832	0.22916666666700003	business	3100
7322	1.0	8.0	0.0	5.0	0.0	0.015350877193	0.1	tech	1000
7323	5.0	8.0	0.0	7.0	0.0	0.0421245421245	0.8	tech	800
7324	5.0	9.0	0.0	9.0	0.0	0.051689860835	0.0	tech	708
7325	2.0	1.0	0.0	6.0	0.0	0.0620689655172	0.0	tech	3300
7326	8.0	0.0	1.0	10.0	0.0	0.0406091370558	0.833333333333	world	871
7327	3.0	1.0	0.0	7.0	0.0	0.0613496932515	0.4	tech	677
7328	3.0	0.0	1.0	6.0	0.0	0.027027027026999998	0.5	business	24400
7329	6.0	26.0	0.0	8.0	0.0	0.040404040403999995	1.0	entertainment	15700
7330	5.0	0.0	0.0	8.0	0.0	0.0972222222222	0.5	lifestyle	3500
7331	5.0	1.0	0.0	9.0	0.0	0.044198895027599994	0.0	business	871
7332	7.0	1.0	1.0	10.0	0.0	0.0307692307692	0.0	entertainment	2600
7333	18.0	1.0	0.0	9.0	0.0	0.0490278951817	0.0	social_media	1300
7334	5.0	0.0	2.0	7.0	0.0	0.027397260274	0.45454545454499995	business	2100
7335	9.0	1.0	0.0	4.0	0.0	0.008695652173910001	0.0	entertainment	3800
7336	3.0	1.0	0.0	8.0	0.0	0.0344827586207	0.5	lifestyle	4000
7337	11.0	0.0	6.0	9.0	0.0	0.038659793814400004	0.0	world	918
7338	20.0	1.0	0.0	9.0	0.0	0.0378378378378	0.0	lifestyle	6200
7339	2.0	1.0	1.0	6.0	0.0	0.05	0.0	world	742
7340	3.0	1.0	0.0	6.0	0.0	0.036585365853699994	0.0	world	2300
7341	74.0	39.0	0.0	4.0	0.0	0.055166374781099994	0.0	social_media	950
7342	17.0	10.0	1.0	6.0	0.0	0.043778801843300005	0.0	lifestyle	703
7343	8.0	1.0	0.0	6.0	0.0	0.029045643153499997	0.0	business	2200
7344	0.0	0.0	1.0	7.0	0.0	0.0551948051948	0.45454545454499995	tech	1300
7345	3.0	1.0	0.0	8.0	0.0	0.0212314225053	0.0	tech	1000
7346	7.0	0.0	17.0	5.0	0.0	0.050607287449400004	0.0	lifestyle	12700
7347	7.0	1.0	0.0	8.0	0.0	0.0395314787701	0.5	business	645
7348	1.0	0.0	1.0	5.0	0.0	0.0338164251208	0.0	world	577
7349	3.0	0.0	1.0	8.0	0.0	0.0431034482759	0.0	world	696
7350	2.0	1.0	0.0	5.0	0.0	0.0448717948718	0.0	business	648
7351	6.0	1.0	1.0	7.0	0.0	0.0425531914894	0.49727272727300004	world	628
7352	8.0	1.0	0.0	8.0	0.0	0.046018407362900006	0.47083333333300004	business	7300
7353	7.0	0.0	1.0	7.0	0.0	0.0287769784173	0.45454545454499995	entertainment	801
7354	51.0	25.0	0.0	5.0	0.0	0.0212765957447	0.0	lifestyle	834
7355	8.0	1.0	0.0	5.0	0.0	0.0222929936306	0.0	business	881
7356	6.0	0.0	0.0	7.0	0.0	0.0421052631579	0.375	tech	953
7357	12.0	15.0	0.0	10.0	0.0	0.0369473046638	0.0	tech	1500
7358	11.0	1.0	2.0	5.0	0.0	0.04810996563569999	1.0	social_media	2600
7359	6.0	35.0	1.0	9.0	0.0	0.035087719298199996	0.0	entertainment	16200
7360	7.0	1.0	0.0	7.0	0.0	0.0408163265306	0.0	world	1100
7361	9.0	0.0	1.0	7.0	0.0	0.020979020979	0.0	entertainment	599
7362	4.0	1.0	0.0	6.0	0.0	0.0452674897119	0.0	business	1100
7363	12.0	0.0	1.0	6.0	0.0	0.0503432494279	0.0	world	677
7364	6.0	1.0	2.0	10.0	0.0	0.0344827586207	0.1	tech	12500
7365	10.0	0.0	0.0	9.0	0.0	0.028871391076099998	0.0	lifestyle	1200
7366	4.0	0.0	1.0	7.0	0.0	0.06622516556289999	0.0	lifestyle	50200
7367	5.0	1.0	0.0	6.0	0.0	0.070110701107	0.0	social_media	963
7368	7.0	12.0	0.0	9.0	0.0	0.0478087649402	0.18611111111099998	tech	1600
7369	19.0	14.0	0.0	6.0	0.0	0.033003300330000006	0.3	tech	1600
7370	9.0	1.0	0.0	5.0	0.0	0.025641025641	0.6	business	1800
7371	11.0	1.0	0.0	10.0	0.0	0.052742616033800004	0.0	business	1100
7372	11.0	1.0	0.0	7.0	0.0	0.0634573304158	0.95	business	2400
7373	12.0	1.0	0.0	10.0	0.0	0.0189189189189	0.0	business	584
7374	2.0	1.0	0.0	8.0	0.0	0.0361173814898	0.0	tech	1300
7375	21.0	1.0	0.0	7.0	0.0	0.0417112299465	0.0	lifestyle	6300
7376	5.0	0.0	9.0	6.0	0.0	0.0726072607261	0.45454545454499995	entertainment	7600
7377	14.0	10.0	0.0	8.0	0.0	0.0180586907449	0.0	social_media	1700
7378	5.0	1.0	0.0	8.0	0.0	0.0406504065041	0.0	business	2100
7379	4.0	0.0	0.0	8.0	0.0	0.0555555555556	0.375	tech	681
7380	5.0	1.0	0.0	6.0	0.0	0.0236966824645	0.0	lifestyle	4800
7381	6.0	1.0	0.0	10.0	0.0	0.0152284263959	0.0	business	1200
7382	16.0	1.0	0.0	8.0	0.0	0.039501039501	0.0	business	913
7383	8.0	1.0	0.0	5.0	0.0	0.0110294117647	0.5	tech	1200
7384	15.0	1.0	2.0	10.0	0.0	0.0394736842105	0.5	social_media	22100
7385	2.0	1.0	0.0	8.0	0.0	0.035573122529599994	0.0	tech	3700
7386	10.0	1.0	0.0	5.0	0.0	0.0388489208633	0.0	world	526
7387	4.0	0.0	1.0	8.0	0.0	0.0434782608696	0.1	lifestyle	999
7388	29.0	12.0	1.0	9.0	0.0	0.0402414486922	0.0	lifestyle	1900
7389	7.0	0.0	0.0	10.0	0.0	0.0541871921182	1.0	tech	740
7390	11.0	1.0	0.0	8.0	0.0	0.0470085470085	0.0	business	1900
7391	5.0	1.0	0.0	8.0	0.0	0.0238095238095	0.0	tech	799
7392	4.0	1.0	1.0	5.0	0.0	0.047368421052599995	0.525	lifestyle	3500
7393	12.0	1.0	0.0	8.0	0.0	0.015923566879	0.1	tech	1900
7394	5.0	1.0	0.0	10.0	0.0	0.045238095238100004	0.45454545454499995	business	1800
7395	13.0	8.0	0.0	10.0	0.0	0.0634023854363	1.0	tech	860
7396	2.0	1.0	1.0	6.0	0.0	0.054176072234800005	0.1	business	2200
7397	5.0	1.0	1.0	6.0	0.0	0.033639143730900004	0.0	world	860
7398	11.0	1.0	0.0	9.0	0.0	0.0343461030383	0.0	world	803
7399	3.0	1.0	0.0	5.0	0.0	0.05035971223019999	0.8	tech	925
7400	19.0	15.0	1.0	4.0	0.0	0.0606833248343	0.7	entertainment	6100
7401	2.0	1.0	1.0	7.0	0.0	0.027027027026999998	0.0	entertainment	8100
7402	7.0	5.0	0.0	7.0	0.0	0.0464	1.0	tech	2700
7403	18.0	0.0	11.0	10.0	0.0	0.0433884297521	0.0	lifestyle	2600
7404	8.0	1.0	0.0	6.0	0.0	0.022522522522499998	1.0	world	1200
7405	16.0	1.0	0.0	9.0	0.0	0.0493697478992	0.45454545454499995	world	713
7406	7.0	1.0	0.0	7.0	0.0	0.016806722689100002	0.9	world	754
7407	9.0	1.0	0.0	5.0	0.0	0.034267912772599995	0.45454545454499995	business	620
7408	5.0	1.0	0.0	6.0	0.0	0.0416666666667	0.0	lifestyle	628
7409	37.0	27.0	1.0	8.0	0.0	0.056074766355099996	0.9	tech	7400
7410	1.0	0.0	1.0	4.0	0.0	0.0405405405405	1.0	world	918
7411	3.0	0.0	1.0	7.0	0.0	0.007246376811590001	0.0	business	890
7412	8.0	1.0	1.0	6.0	0.0	0.0272108843537	0.0	world	2600
7413	5.0	0.0	26.0	5.0	0.0	0.0576131687243	0.6	entertainment	778
7414	5.0	0.0	0.0	9.0	1.0	0.041916167664699994	0.0	tech	4200
7415	16.0	0.0	15.0	8.0	1.0	0.0523560209424	0.0	lifestyle	3200
7416	29.0	11.0	0.0	10.0	1.0	0.058080808080799996	0.675	lifestyle	1800
7417	0.0	0.0	0.0	8.0	1.0	0.0	0.5	lifestyle	893
7418	3.0	0.0	0.0	8.0	1.0	0.09459459459460001	0.45	lifestyle	5800
7419	18.0	1.0	0.0	10.0	1.0	0.062030075187999995	0.0	social_media	10000
7420	6.0	1.0	0.0	5.0	1.0	0.05237711522969999	0.0	social_media	2400
7421	6.0	0.0	1.0	3.0	1.0	0.0677966101695	0.533333333333	lifestyle	3600
7422	43.0	1.0	4.0	8.0	1.0	0.0351288056206	0.0	lifestyle	2100
7423	15.0	0.0	2.0	9.0	1.0	0.04201050262569999	0.125	tech	4600
7424	5.0	0.0	0.0	9.0	1.0	0.0987654320988	0.5	lifestyle	3100
7425	12.0	11.0	0.0	7.0	1.0	0.036166365280300004	0.0	tech	6800
7426	14.0	1.0	0.0	5.0	1.0	0.029141104294500002	1.0	tech	1200
7427	4.0	0.0	1.0	8.0	1.0	0.04	1.0	lifestyle	3000
7428	17.0	1.0	0.0	8.0	1.0	0.06699029126209999	0.0	business	2400
7429	12.0	1.0	0.0	6.0	1.0	0.05535714285709999	0.5625	business	1000
7430	27.0	1.0	10.0	9.0	1.0	0.0443951165372	0.441666666667	world	890
7431	23.0	11.0	0.0	8.0	1.0	0.05780346820809999	0.5	tech	2100
7432	7.0	1.0	0.0	8.0	1.0	0.0128755364807	0.9	world	18400
7433	6.0	1.0	0.0	7.0	1.0	0.0252707581227	0.0	world	877
7434	8.0	1.0	0.0	7.0	1.0	0.035714285714300006	0.1	tech	4200
7435	6.0	1.0	0.0	5.0	1.0	0.0616438356164	0.0	business	1500
7436	6.0	0.0	0.0	7.0	1.0	0.0394736842105	0.0	tech	2700
7437	10.0	7.0	0.0	8.0	1.0	0.0669077757685	0.0	tech	1600
7438	10.0	1.0	0.0	7.0	1.0	0.0546448087432	0.9	tech	2300
7439	7.0	1.0	1.0	9.0	1.0	0.041379310344800004	0.9	tech	2300
7440	35.0	30.0	0.0	10.0	1.0	0.0571428571429	0.1	lifestyle	838
7441	7.0	6.0	0.0	9.0	1.0	0.0640776699029	0.5	tech	1100
7442	3.0	1.0	1.0	6.0	1.0	0.0584795321637	0.0	entertainment	1700
7443	5.0	1.0	0.0	6.0	1.0	0.0338541666667	0.0	entertainment	3000
7444	13.0	1.0	0.0	7.0	1.0	0.0430528375734	0.0	business	2100
7445	33.0	10.0	2.0	9.0	1.0	0.047619047619	0.2	tech	1600
7446	3.0	14.0	0.0	7.0	1.0	0.03488372093019999	0.6	social_media	2800
7447	20.0	0.0	0.0	5.0	1.0	0.0441860465116	0.4	lifestyle	3200
7448	22.0	1.0	10.0	9.0	1.0	0.0562130177515	1.0	lifestyle	1900
7449	3.0	8.0	0.0	10.0	1.0	0.06938020351530001	0.0	tech	1000
7450	32.0	1.0	0.0	7.0	1.0	0.0242290748899	0.0	world	5400
7451	6.0	1.0	1.0	9.0	1.0	0.048433048432999996	0.2	tech	2000
7452	3.0	5.0	0.0	6.0	1.0	0.022522522522499998	0.0	tech	6300
7453	4.0	0.0	0.0	9.0	1.0	0.075	0.06666666666669999	lifestyle	1900
7454	22.0	1.0	1.0	7.0	1.0	0.0546712802768	0.283333333333	social_media	5600
7455	4.0	0.0	0.0	9.0	1.0	0.027027027026999998	0.0	tech	27700
7456	9.0	0.0	0.0	9.0	1.0	0.0882352941176	0.65	lifestyle	1200
7457	13.0	1.0	0.0	7.0	1.0	0.0533707865169	0.3	social_media	5000
7458	5.0	0.0	0.0	8.0	0.0	0.0588235294118	0.375	tech	733
7459	6.0	15.0	1.0	6.0	0.0	0.0765550239234	0.0	lifestyle	1600
7460	21.0	1.0	0.0	6.0	0.0	0.0199600798403	0.0	world	6900
7461	4.0	60.0	1.0	8.0	0.0	0.00962861072902	0.4	lifestyle	2200
7462	38.0	0.0	0.0	9.0	0.0	0.028125	0.5	lifestyle	1500
7463	23.0	11.0	0.0	10.0	0.0	0.0673854447439	0.75	lifestyle	901
7464	6.0	0.0	0.0	6.0	0.0	0.020618556701	0.25	entertainment	3100
7465	7.0	1.0	0.0	9.0	0.0	0.0279187817259	0.0	world	1100
7466	20.0	1.0	0.0	8.0	0.0	0.0326086956522	0.0	lifestyle	3200
7467	13.0	0.0	1.0	10.0	0.0	0.026362038664299998	0.0	world	5200
7468	6.0	0.0	0.0	5.0	0.0	0.005449591280649999	0.0	world	1200
7469	6.0	0.0	0.0	10.0	0.0	0.0716510903427	0.7	tech	4200
7470	4.0	0.0	1.0	6.0	0.0	0.048309178744	0.4	entertainment	3200
7471	16.0	1.0	0.0	7.0	0.0	0.060162601626000005	0.0333333333333	world	2100
7472	7.0	1.0	0.0	6.0	0.0	0.0314136125654	0.0	social_media	1400
7473	9.0	1.0	0.0	8.0	0.0	0.041990668740300004	1.0	tech	1900
7474	7.0	1.0	0.0	7.0	0.0	0.046153846153800006	0.45454545454499995	tech	1700
7475	21.0	11.0	0.0	5.0	0.0	0.111650485437	0.0	lifestyle	814
7476	3.0	0.0	0.0	5.0	0.0	0.0458015267176	1.0	tech	810
7477	6.0	1.0	0.0	5.0	0.0	0.057771664374099994	0.06666666666669999	business	2500
7478	6.0	0.0	12.0	8.0	0.0	0.050847457627099996	0.583333333333	lifestyle	1100
7479	46.0	1.0	0.0	8.0	0.0	0.0505569837189	0.5	entertainment	61600
7480	5.0	0.0	20.0	6.0	0.0	0.0514285714286	0.0	lifestyle	656
7481	24.0	1.0	0.0	8.0	0.0	0.0719351570415	0.0	business	2800
7482	18.0	24.0	0.0	8.0	0.0	0.0587337909992	0.2	tech	3600
7483	11.0	1.0	0.0	6.0	0.0	0.0189393939394	0.0	business	3200
7484	16.0	0.0	11.0	5.0	0.0	0.04658385093169999	0.0	lifestyle	1300
7485	13.0	1.0	0.0	7.0	0.0	0.0165631469979	1.0	world	572
7486	2.0	1.0	1.0	6.0	0.0	0.0434782608696	0.0	lifestyle	1100
7487	2.0	1.0	0.0	7.0	0.0	0.0352941176471	0.0	tech	934
7488	3.0	1.0	0.0	4.0	0.0	0.0290697674419	0.0	tech	3800
7489	4.0	1.0	0.0	10.0	0.0	0.0493150684932	0.0	entertainment	2000
7490	15.0	1.0	0.0	7.0	0.0	0.0258152173913	0.477777777778	world	2100
7491	2.0	1.0	0.0	4.0	0.0	0.0153846153846	0.0	world	637
7492	48.0	26.0	0.0	10.0	0.0	0.0601604278075	0.55	tech	13900
7493	5.0	0.0	17.0	5.0	0.0	0.0625	0.65	social_media	7200
7494	3.0	0.0	17.0	5.0	0.0	0.0454545454545	0.9	lifestyle	700
7495	9.0	10.0	14.0	10.0	0.0	0.0328542094456	0.0	entertainment	8200
7496	5.0	0.0	0.0	9.0	0.0	0.0269230769231	0.4	tech	895
7497	4.0	1.0	0.0	4.0	0.0	0.07731958762889998	1.0	entertainment	808
7498	2.0	0.0	1.0	7.0	0.0	0.0183486238532	1.0	lifestyle	5800
7499	9.0	1.0	0.0	8.0	0.0	0.031434184675799996	0.3	world	729
7500	2.0	1.0	0.0	6.0	0.0	0.0322580645161	0.0	world	565
7501	8.0	1.0	0.0	9.0	0.0	0.04522613065330001	0.0	tech	1200
7502	3.0	1.0	0.0	6.0	0.0	0.0579710144928	0.833333333333	business	3000
7503	2.0	1.0	0.0	6.0	0.0	0.0519480519481	0.0	tech	2500
7504	4.0	1.0	0.0	5.0	0.0	0.0333333333333	0.0	tech	3100
7505	48.0	1.0	0.0	6.0	0.0	0.0306406685237	1.0	social_media	4500
7506	12.0	1.0	0.0	6.0	0.0	0.0363636363636	0.0	business	4600
7507	8.0	1.0	0.0	5.0	0.0	0.0181818181818	0.34444444444399996	entertainment	1000
7508	6.0	34.0	1.0	6.0	0.0	0.03700361010830001	0.0	entertainment	2100
7509	7.0	1.0	0.0	4.0	0.0	0.041860465116300004	0.0	business	1400
7510	9.0	1.0	0.0	4.0	0.0	0.05050505050509999	0.0	entertainment	1100
7511	3.0	0.0	1.0	5.0	0.0	0.0168539325843	0.0	business	743
7512	6.0	1.0	0.0	7.0	0.0	0.0343137254902	0.0	tech	845
7513	4.0	0.0	0.0	6.0	0.0	0.036036036036	0.5	lifestyle	978
7514	4.0	1.0	1.0	6.0	0.0	0.0810810810811	0.0	lifestyle	726
7515	7.0	0.0	2.0	6.0	0.0	0.0535714285714	0.0	entertainment	6100
7516	3.0	10.0	11.0	9.0	0.0	0.012658227848100001	0.0	entertainment	659
7517	22.0	1.0	0.0	9.0	0.0	0.0475	0.0	social_media	1600
7518	6.0	0.0	21.0	5.0	0.0	0.048231511254	0.5	lifestyle	4300
7519	3.0	0.0	0.0	6.0	0.0	0.0322580645161	0.45454545454499995	tech	2800
7520	5.0	0.0	0.0	4.0	0.0	0.0806451612903	0.5	lifestyle	684
7521	12.0	1.0	0.0	9.0	0.0	0.0619578686493	0.55	lifestyle	1200
7522	4.0	1.0	0.0	6.0	0.0	0.00970873786408	0.0	tech	1400
7523	8.0	1.0	0.0	6.0	0.0	0.0756972111554	0.05	world	608
7524	2.0	1.0	0.0	7.0	0.0	0.0579710144928	0.0	world	907
7525	9.0	1.0	0.0	9.0	0.0	0.05900621118009999	0.65	business	3900
7526	7.0	1.0	0.0	5.0	0.0	0.0235294117647	0.0	business	757
7527	5.0	0.0	1.0	10.0	0.0	0.0656565656566	0.9	world	4800
7528	4.0	1.0	0.0	6.0	0.0	0.0534351145038	0.0	tech	1100
7529	7.0	0.0	0.0	9.0	0.0	0.0980392156863	0.375	tech	612
7530	4.0	1.0	0.0	8.0	0.0	0.0217391304348	0.0	tech	4000
7531	7.0	1.0	0.0	8.0	0.0	0.035343035343	0.0	world	682
7532	4.0	0.0	1.0	5.0	0.0	0.106194690265	0.3	lifestyle	3400
7533	6.0	0.0	1.0	7.0	0.0	0.0416666666667	0.0	business	2800
7534	50.0	20.0	0.0	7.0	0.0	0.019002375296900003	0.0	lifestyle	21500
7535	8.0	1.0	0.0	7.0	0.0	0.0433734939759	0.5	world	764
7536	10.0	1.0	0.0	6.0	0.0	0.10096153846200001	0.33333333333299997	business	790
7537	35.0	21.0	0.0	9.0	0.0	0.032925682032	0.0	world	862
7538	2.0	1.0	0.0	5.0	0.0	0.0503144654088	0.3	tech	1000
7539	8.0	1.0	0.0	7.0	0.0	0.06662269129290001	0.85	business	2300
7540	4.0	0.0	1.0	4.0	0.0	0.0320512820513	0.0	world	798
7541	5.0	0.0	2.0	4.0	0.0	0.0597826086957	0.562626262626	social_media	2400
7542	36.0	11.0	0.0	6.0	0.0	0.0511278195489	0.458333333333	social_media	11100
7543	3.0	25.0	0.0	10.0	0.0	0.031914893617	0.916666666667	business	1200
7544	12.0	1.0	0.0	6.0	0.0	0.0261437908497	0.3	world	10900
7545	5.0	1.0	0.0	6.0	0.0	0.05035971223019999	0.0	world	794
7546	25.0	1.0	1.0	7.0	0.0	0.0386643233743	0.875	entertainment	2200
7547	10.0	1.0	0.0	10.0	0.0	0.08591065292099999	0.75	business	880
7548	7.0	1.0	0.0	6.0	0.0	0.0215827338129	0.0	business	789
7549	6.0	0.0	0.0	8.0	0.0	0.0677966101695	0.375	business	751
7550	6.0	1.0	0.0	5.0	0.0	0.0234113712375	0.0	business	745
7551	15.0	11.0	0.0	6.0	0.0	0.0326295585413	0.583333333333	lifestyle	1400
7552	22.0	1.0	0.0	8.0	0.0	0.026995305164299998	0.1	world	804
7553	8.0	1.0	0.0	3.0	0.0	0.05980066445180001	0.41346153846199996	lifestyle	838
7554	3.0	0.0	0.0	5.0	0.0	0.0555555555556	0.0	world	1200
7555	6.0	0.0	0.0	4.0	0.0	0.041095890411	0.0	world	2400
7556	9.0	1.0	0.0	7.0	0.0	0.0282861896839	1.0	world	2700
7557	5.0	1.0	2.0	9.0	0.0	0.056603773584900006	0.0	business	2000
7558	5.0	0.0	2.0	5.0	0.0	0.0363636363636	1.0	entertainment	3100
7559	4.0	1.0	0.0	5.0	0.0	0.06875	0.0	social_media	11700
7560	3.0	1.0	0.0	5.0	0.0	0.0390625	0.19444444444400003	business	2100
7561	9.0	1.0	3.0	7.0	0.0	0.05536332179930001	0.0	social_media	1600
7562	2.0	1.0	0.0	6.0	0.0	0.022443890274299997	0.0	world	547
7563	4.0	1.0	0.0	5.0	0.0	0.04385964912280001	0.0	business	1400
7564	5.0	10.0	1.0	8.0	0.0	0.0466019417476	0.45454545454499995	tech	4300
7565	3.0	1.0	0.0	9.0	0.0	0.0432098765432	0.0	tech	917
7566	2.0	0.0	1.0	4.0	0.0	0.0457516339869	0.3	tech	1600
7567	3.0	0.0	0.0	8.0	0.0	0.0368098159509	0.0	lifestyle	548
7568	13.0	10.0	0.0	8.0	0.0	0.0405117270789	0.0	social_media	2700
7569	5.0	0.0	0.0	10.0	0.0	0.0594059405941	0.0	lifestyle	3600
7570	17.0	0.0	0.0	6.0	0.0	0.0689655172414	0.675	business	529
7571	5.0	0.0	1.0	6.0	0.0	0.041095890411	0.0	entertainment	1300
7572	6.0	1.0	1.0	4.0	0.0	0.0414012738854	0.5	business	1100
7573	21.0	1.0	0.0	5.0	0.0	0.0661375661376	0.9	business	1000
7574	13.0	0.0	0.0	9.0	0.0	0.0424403183024	0.0	tech	1700
7575	3.0	0.0	1.0	6.0	0.0	0.0234375	0.0	world	639
7576	4.0	1.0	0.0	5.0	0.0	0.0322580645161	0.0	tech	770
7577	4.0	1.0	0.0	7.0	0.0	0.0104712041885	0.0	tech	631
7578	4.0	1.0	0.0	5.0	0.0	0.0484429065744	0.0	tech	962
7579	4.0	1.0	0.0	4.0	0.0	0.017857142857099998	0.0	business	810
7580	5.0	1.0	0.0	5.0	0.0	0.0407766990291	0.0	world	1000
7581	13.0	1.0	0.0	4.0	0.0	0.0204918032787	0.8571428571430001	entertainment	769
7582	7.0	35.0	0.0	9.0	0.0	0.0318322981366	0.0	entertainment	662
7583	3.0	1.0	0.0	8.0	0.0	0.0372670807453	0.0	business	599
7584	7.0	1.0	0.0	6.0	0.0	0.021052631578900003	0.0	world	3900
7585	6.0	1.0	1.0	9.0	0.0	0.046511627906999996	0.416666666667	world	950
7586	4.0	0.0	1.0	4.0	0.0	0.0606060606061	1.0	entertainment	2600
7587	12.0	1.0	0.0	9.0	0.0	0.0478199718706	0.375	tech	2900
7588	8.0	1.0	0.0	10.0	0.0	0.0574412532637	0.0	business	682
7589	5.0	1.0	0.0	7.0	0.0	0.056856187291000004	0.0	lifestyle	789
7590	33.0	1.0	0.0	6.0	0.0	0.024866785079900002	0.5	world	1000
7591	5.0	1.0	1.0	6.0	0.0	0.0545454545455	0.0	entertainment	3500
7592	7.0	1.0	0.0	5.0	0.0	0.0489130434783	0.33333333333299997	lifestyle	5700
7593	5.0	0.0	0.0	6.0	0.0	0.08695652173910001	0.288888888889	lifestyle	990
7594	4.0	1.0	0.0	8.0	0.0	0.017110266159700002	0.0	world	1800
7595	7.0	8.0	0.0	4.0	0.0	0.05625	0.4	entertainment	1300
7596	0.0	0.0	0.0	6.0	0.0	0.0	0.325	lifestyle	516
7597	46.0	1.0	0.0	8.0	0.0	0.0600490196078	1.0	lifestyle	73100
7598	6.0	1.0	0.0	6.0	0.0	0.014814814814799999	0.0	tech	739
7599	2.0	0.0	1.0	5.0	0.0	0.0383275261324	0.0	tech	2000
7600	3.0	1.0	1.0	6.0	0.0	0.045662100456600005	0.55	business	657
7601	7.0	0.0	2.0	8.0	0.0	0.0329218106996	0.4	lifestyle	1000
7602	3.0	22.0	0.0	9.0	0.0	0.0266429840142	0.0	tech	613
7603	5.0	0.0	0.0	7.0	0.0	0.0229007633588	0.0	lifestyle	2300
7604	5.0	1.0	0.0	6.0	0.0	0.046332046332	0.0	social_media	1200
7605	30.0	1.0	0.0	7.0	0.0	0.0307262569832	0.06666666666669999	lifestyle	2400
7606	5.0	1.0	0.0	5.0	0.0	0.04	0.0	business	1300
7607	6.0	0.0	0.0	7.0	0.0	0.0289855072464	0.0	entertainment	817
7608	4.0	16.0	0.0	8.0	0.0	0.058432934927	0.0	entertainment	840
7609	16.0	1.0	1.0	5.0	0.0	0.030303030303	0.5	world	1100
7610	5.0	0.0	1.0	9.0	0.0	0.029850746268700004	0.4	entertainment	662
7611	5.0	1.0	0.0	5.0	0.0	0.0474777448071	0.0	tech	831
7612	4.0	1.0	0.0	5.0	0.0	0.0277777777778	0.45454545454499995	tech	2100
7613	4.0	0.0	0.0	8.0	0.0	0.0641025641026	0.75	lifestyle	4600
7614	13.0	1.0	0.0	6.0	0.0	0.0340788072417	0.688888888889	lifestyle	996
7615	13.0	1.0	0.0	9.0	0.0	0.0324858757062	0.4	world	1200
7616	3.0	0.0	0.0	7.0	0.0	0.022471910112400004	0.0	tech	15300
7617	3.0	1.0	0.0	5.0	0.0	0.0240963855422	0.5714285714289999	tech	5100
7618	11.0	1.0	0.0	8.0	0.0	0.032	0.0	world	821
7619	2.0	1.0	0.0	6.0	0.0	0.050847457627099996	1.0	entertainment	463
7620	1.0	0.0	1.0	3.0	0.0	0.026315789473700002	1.0	business	4000
7621	8.0	6.0	0.0	9.0	0.0	0.052631578947400004	0.6	tech	733
7622	4.0	1.0	0.0	6.0	0.0	0.0197368421053	0.55	business	1800
7623	3.0	0.0	1.0	6.0	0.0	0.0625	0.45	business	4800
7624	4.0	0.0	2.0	4.0	0.0	0.0445344129555	0.708333333333	entertainment	2600
7625	13.0	1.0	0.0	8.0	0.0	0.0452674897119	0.2	business	911
7626	15.0	1.0	0.0	8.0	0.0	0.047304730472999997	1.0	tech	7300
7627	3.0	0.0	0.0	5.0	0.0	0.0409356725146	0.0	lifestyle	217
